OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Full Address,Latitude,Longitude
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,"I-55, EXIT 18, Troy",0.0,0.0
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.619,"I-55, EXIT 18, Troy",0.0,0.0
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.629,"I-55, EXIT 18, Troy",0.0,0.0
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,"I-55, EXIT 18, Troy",0.0,0.0
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.489,"I-55, EXIT 18, Troy",0.0,0.0
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.379,"I-55, EXIT 18, Troy",0.0,0.0
67009,PILOT TRAVEL CENTERS #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659,"I-35, EXIT 194, Clear Lake",43.1335721,-93.3562503
67009,PILOT TRAVEL CENTER #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659,"I-35, EXIT 194, Clear Lake",43.1335721,-93.3562503
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89957219,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90860199,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90101472,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89740997,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89849084,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90932581,"HWY 16, Yorkton                                 ",51.2055713,-102.4494836
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.63022827,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62238967,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62000927,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.6295456,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62102914,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.61898985,"HWY 1 EAST, Portage La Prairie                      ",49.9792696,-98.2915795
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.7314019,"HWY 11, Regina",48.5819158,-88.8023132
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.74116815,"HWY 11, Regina",48.5819158,-88.8023132
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.73383969,"HWY 11, Regina",48.5819158,-88.8023132
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.74186729,"HWY 11, Regina",48.5819158,-88.8023132
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.7303579,"HWY 11, Regina",48.5819158,-88.8023132
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.73244636,"HWY 11, Regina",48.5819158,-88.8023132
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56532053,"HWY 16, Lloydminster",53.2781252,-110.0543039
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.57440876,"HWY 16, Lloydminster",53.2781252,-110.0543039
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.57373432,"HWY 16, Lloydminster",53.2781252,-110.0543039
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56330583,"HWY 16, Lloydminster",53.2781252,-110.0543039
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56666465,"HWY 16, Lloydminster",53.2781252,-110.0543039
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56431296,"HWY 16, Lloydminster",53.2781252,-110.0543039
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15177727,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.14912426,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.14798808,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.1605136,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15975275,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15026093,"HWY 3, Creston                                 ",49.1050631,-116.5197518
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.0109894,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.01246474,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.02022455,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.00988347,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.00877802,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.02096483,"HWY 95A, Cranbrook",49.5415597,-115.7390562
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.6295456,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62102914,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.63022827,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62000927,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.61898985,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62238967,"HWY-1, Moose Jaw",50.4257038,-105.5495945
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.30006238,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28953245,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.2910898,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28719815,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.29928094,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28836504,"HWY 11, Kapuskasing",49.4093434,-82.4040951
67030,LOVES TRAVEL STOP #337,"I-90 & I-35, EXIT 11",Albert Lea,MN,515,4.089,"I-90 & I-35, EXIT 11, Albert Lea",43.6869183,-93.3550178
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17963978,"HWY 91, Delta",49.1457193,-122.9427391
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17697241,"HWY 91, Delta",49.1457193,-122.9427391
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.18765839,"HWY 91, Delta",49.1457193,-122.9427391
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17811523,"HWY 91, Delta",49.1457193,-122.9427391
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.18842336,"HWY 91, Delta",49.1457193,-122.9427391
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.1758301,"HWY 91, Delta",49.1457193,-122.9427391
67034,LOVES TRAVEL STOP #356,"I-75, EXIT 167",North Baltimore,OH,550,3.34733333,"I-75, EXIT 167, North Baltimore",41.1803508,-83.6494348
67037,LOVES TRAVEL STOP #332,I-71 EXIT 204,Burbank,OH,305,3.689,"I-71 EXIT 204, Burbank",39.6390794,-83.5662558
67038,PILOT TRAVEL CENTERS #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799,"US-82/SR-520 & SR-300, Albany",31.4717462,-83.6538637
67038,PILOT TRAVEL CENTER #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799,"US-82/SR-520 & SR-300, Albany",31.4717462,-83.6538637
67039,ROAD RANGER #145,"I-44, EXIT 275",Fenton,MO,540,3.359,"I-44, EXIT 275, Fenton",38.5428725,-90.441717
67040,FLYING J TRAVEL PLAZA #603,US-431/SR-210 & US-231/SR-1,Dothan,AL,20,3.999,"US-431/SR-210 & US-231/SR-1, Dothan",31.2490792,-85.4245128
67041,CIRCLE K #4707040,"I-95, EXIT 133 & US-201",Skowhegan,ME,170,3.72566666,"I-95, EXIT 133 & US-201, Skowhegan",36.8779954,-77.4037357
67044,PILOT TRAVEL CENTER #1212,"I-10, EXIT 45",Salome,AZ,930,3.959,"I-10, EXIT 45, Salome",33.7811416,-113.6146517
67044,PILOT #1212,"I-10, EXIT 45",Salome,AZ,930,3.959,"I-10, EXIT 45, Salome",33.7811416,-113.6146517
67047,Circle K #2746490,"I-90, EXIT 332",Mitchell,SD,455,3.064,"I-90, EXIT 332, Mitchell",43.6914092,-98.0449294
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59317483,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59216111,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59114784,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.60163996,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.60231851,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59452716,"HWY 2, EXIT 240, Calgary                                 ",51.026561,-113.9994844
67051,PILOT TRAVEL CENTERS #208,"I-44, EXIT 257",Pacific                                 ,MO,540,3.324,"I-44, EXIT 257, Pacific                                 ",38.4893995,-90.7453392
67053,TA LAREDO TRAVEL CENTER,"I-35/US-83, EXIT 13",Laredo,TX,693,3.649,"I-35/US-83, EXIT 13, Laredo",27.7509034,-99.4404615
67054,LOVES TRAVEL STOPS #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.649,"I-80, EXIT 118, Salt Lake City",40.7489819,-111.9089232
67054,LOVES TRAVEL STOP #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.777,"I-80, EXIT 118, Salt Lake City",40.7489819,-111.9089232
67055,FLYING J TRAVEL PLAZA #641,I-15,Mccammon,ID,825,3.749,"I-15, Mccammon",42.640719,-112.2060896
67056,Arco,US-2 & US-59,Erskine,MN,355,3.399,"US-2 & US-59, Erskine",38.31965,-95.2512128
67057,PILOT TRAVEL CENTERS #146,"I-90, EXIT 12",Castleton On Hudson,NY,12,3.999,"I-90, EXIT 12, Castleton On Hudson",43.934,-91.8130177
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.599,"I-72, EXIT 144, Decatur                                 ",39.9089977,-88.9373508
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.559,"I-72, EXIT 144, Decatur                                 ",39.9089977,-88.9373508
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.459,"I-72, EXIT 144, Decatur                                 ",39.9089977,-88.9373508
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.499,"I-72, EXIT 144, Decatur                                 ",39.9089977,-88.9373508
67060,PILOT TRAVEL CENTERS #151,"I-5, EXIT 99NE",Olympia,WA,977,4.599,"I-5, EXIT 99NE, Olympia",47.0363681,-122.8761767
67063,PILOT TRAVEL CENTERS #330,"I-35, EXIT 184 SW",New Braunfels,TX,740,3.399,"I-35, EXIT 184 SW, New Braunfels",29.6852291,-98.1304619
67064,LOVES TRAVEL STOP #385,"I-40, EXIT 101 & US-281",Hinton,OK,483,3.38566666,"I-40, EXIT 101 & US-281, Hinton",35.4342336,-97.4079382
67065,TA GREENWOOD TRAVEL CENTER,"I-20, EXIT 5 & US-79",Greenwood,LA,745,3.16566666,"I-20, EXIT 5 & US-79, Greenwood",0.0,0.0
67066,LOVES TRAVEL STOP #361,"I-80, EXIT 168",Newton,IA,320,3.76233333,"I-80, EXIT 168, Newton",40.7269343,-98.6697482
67067,LOVES TRAVEL STOP #377,"I-76/US-6, EXIT 31 & SR-52",Hudson,CO,800,3.459,"I-76/US-6, EXIT 31 & SR-52, Hudson",38.7945952,-106.5348379
67069,FLYING J FUEL STOP #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.899,"I-70, EXIT 359 & US-24, Limon",39.273532,-103.6903656
67069,FLYING J TRAVEL PLAZA #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.874,"I-70, EXIT 359 & US-24, Limon",39.273532,-103.6903656
67070,CASEYS #4225,"SR-155N, EXIT 26-A",Nashville,TN,460,3.06233333,"SR-155N, EXIT 26-A, Nashville",36.1626638,-86.7816016
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.299,"I-270, EXIT 3 & SR-3, Hartford",41.7658043,-72.6733723
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.279,"I-270, EXIT 3 & SR-3, Hartford",41.7658043,-72.6733723
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,165,4.259,"I-79, EXIT 99, Portersville",40.9214446,-80.1331844
67075,CM FOREST GOLD,SR-16,Amite,LA,600,3.399,"SR-16, Amite",30.7266004,-90.5139603
67076,CASH MAGIC LUCKY MAGNOLIA,SR-63/SR-16,Denham Springs,LA,600,3.399,"SR-63/SR-16, Denham Springs",30.6474106,-90.9075007
67077,CASH MAGIC BROUSSARD SOUTH,US-90,Broussard,LA,600,3.399,"US-90, Broussard",30.1540806,-91.9625738
67078,CASH MAGIC SILVER FOX,SR-63/SR-16,Denham Springs,LA,600,3.399,"SR-63/SR-16, Denham Springs",30.6474106,-90.9075007
67081,LOVES TRAVEL STOP #376,"I-85/SR-403, EXIT 28 & SR-54/SR-100",Hogansville,GA,18,3.689,"I-85/SR-403, EXIT 28 & SR-54/SR-100, Hogansville",33.1594852,-84.8628603
67082,PILOT TRAVEL CENTERS #179,"I-81, EXIT 5-B",Hagerstown,MD,22,3.959,"I-81, EXIT 5-B, Hagerstown",39.6496495,-77.7536284
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,105,3.899,"I-287, EXIT 66 & SR-17, Mahwah",41.0448022,-74.1150846
67086,SPEEDWAY #7945,SR-24,Swansboro,NC,205,3.699,"SR-24, Swansboro",34.7002842,-77.1450452
67087,SPEEDWAY #8189,"I-40, EXIT 408 & SR-210 & US-117",Rocky Point,NC,245,3.60566666,"I-40, EXIT 408 & SR-210 & US-117, Rocky Point",34.3714582,-77.7154006
67088,PILOT #4580,"I-26, EXIT 82",Prosperity,SC,30,3.42566666,"I-26, EXIT 82, Prosperity",34.3154473,-81.5817733
67090,LOVES TRAVEL STOP #373,US-69 & PLATTER RD,Calera,OK,253,3.229,"US-69 & PLATTER RD, Calera",33.910573,-96.459982
67091,SPEEDWAY #7903,SR-211,Raeford,NC,63,3.699,"SR-211, Raeford",34.9844523,-79.2379244
67092,SPEEDWAY #8288,US-64 & SR-149,Plymouth,NC,177,3.20733333,"US-64 & SR-149, Plymouth",35.8353372,-76.7658532
67094,SPEEDWAY #7943,US-64/SR-49 & US-220,Asheboro,NC,65,3.54233333,"US-64/SR-49 & US-220, Asheboro",35.6849322,-79.8395339
67095,SPEEDWAY #8297,US-17 & US-17 BYP,Chocowinity,NC,205,3.13233333,"US-17 & US-17 BYP, Chocowinity",36.018071,-76.8407608
67096,SPEEDWAY #6997,I-95/US-301,Fayetteville,NC,63,3.39566666,"I-95/US-301, Fayetteville",35.0921816,-78.7803622
67097,SPEEDWAY #8298,SR-11/SR-55,Kinston,NC,205,3.353,"SR-11/SR-55, Kinston",35.2967596,-77.53893070000001
67101,SPEEDWAY #7974,US-601 & SR-24/SR-27,Midland,NC,46,3.429,"US-601 & SR-24/SR-27, Midland",35.2490877,-80.5734451
67103,SPEEDWAY #8225,US-13/US-17 & US-64,Williamston,NC,205,3.849,"US-13/US-17 & US-64, Williamston",33.8618723,-78.6561115
67106,PILOT TRAVEL CENTER #4656,"I-295, EXIT 3-A & US-460",Disputanta,VA,180,3.57233333,"I-295, EXIT 3-A & US-460, Disputanta",37.6821734,-82.7907594
67107,SPEEDWAY/7fleet #4595,US-501 & SR-544,Conway,SC,205,3.089,"US-501 & SR-544, Conway",33.80743229999999,-79.01851309999999
67108,SPEEDWAY/7fleet #4594,SR-90,Longs,SC,205,3.309,"SR-90, Longs",33.8496788,-78.8386164
67109,SPEEDWAY #4676,US-13/SR-32,Suffolk,VA,130,3.799,"US-13/SR-32, Suffolk",36.7004378,-76.6010438
67113,COLUMBUS WEST TRAVEL CENTER,"US-151, EXIT 118",Columbus,WI,420,3.119,"US-151, EXIT 118, Columbus",43.3433969,-89.0394148
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.379,"I-57, EXIT 306 & US-45/US-52, Kankakee",43.7873492,-88.4473205
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.339,"I-57, EXIT 306 & US-45/US-52, Kankakee",43.7873492,-88.4473205
67115,CIRCLE K #3912,"I-24/SR-27, EXIT 155 & SR-28",Jasper,TN,285,2.889,"I-24/SR-27, EXIT 155 & SR-28, Jasper",35.2683353,-85.46385289999999
67117,MCCLURE OIL #65,US-31 & SR-38,Cicero                                  ,IN,375,3.889,"US-31 & SR-38, Cicero                                  ",0.0,0.0
67118,ABELS QUIK SHOP #20,US-36 & CR-437,Hannibal,MO,540,3.06566666,"US-36 & CR-437, Hannibal",39.7083789,-91.35848159999999
67119,EASTWAY TRUCKSTOP,SR-80,Somerset,KY,410,3.599,"SR-80, Somerset",37.1021475,-84.60607
67120,LOVES TRAVEL STOP #379,"I-10 & CR 255, EXIT 262 SW",Lee,FL,20,3.789,"I-10 & CR 255, EXIT 262 SW, Lee",30.5279928,-99.852776
67121,BETTY BEAVERS TRUCKSTOP,"I-88, EXIT 12 & CR-48",Otego                                   ,NY,12,3.819,"I-88, EXIT 12 & CR-48, Otego                                   ",42.3847989,-75.1812662
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,735,3.37233333,"I-540, EXIT 24 & SR-282, Alma",0.0,0.0
67125,LOVES TRAVEL STOP #370,I-80 EXIT 234,Hubbard,OH,573,3.46566666,"I-80 EXIT 234, Hubbard",41.1761016,-80.5683265
67126,PILOT TRAVEL CENTERS #366,"I-40, EXIT 85 CHRISTMASVILLE RD",Jackson,TN,435,3.509,"I-40, EXIT 85 CHRISTMASVILLE RD, Jackson",35.7926176,-88.73598059999999
67127,LOVES TRAVEL STOP #381,"I-65, EXIT 322 & CR-55",Falkville,AL,615,3.849,"I-65, EXIT 322 & CR-55, Falkville",34.3823231,-86.8938558
67129,PILOT TRAVEL CENTER #920,"I-70, EXIT 54",Colby,KS,525,3.634,"I-70, EXIT 54, Colby",39.3647251,-101.0429261
67129,PILOT TRAVEL CENTERS #920,"I-70, EXIT 54",Colby,KS,525,3.649,"I-70, EXIT 54, Colby",39.3647251,-101.0429261
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.499,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.359,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.459,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.599,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,"I-55, EXIT 248 & US-6, Channahon                               ",41.4311109,-88.1949997
67133,LOVES TRAVEL STOP #365,I-80 EXIT 352,Wells,NV,835,3.71566666,"I-80 EXIT 352, Wells",40.7269343,-98.6697482
67137,PILOT TRAVEL CENTERS #485,"I-80, EXIT 173",Winnemucca                              ,NV,966,3.77066666,"I-80, EXIT 173, Winnemucca                              ",40.978761,-117.7325805
67138,Kum N Go #0561,US-65 & SR-744,Springfield,MO,535,2.899,"US-65 & SR-744, Springfield",37.6941509,-93.1026978
67139,LOVES TRAVEL STOP #383,I-71 EXIT 55 & SR-1039,Sparta,KY,415,3.749,"I-71 EXIT 55 & SR-1039, Sparta",38.705257,-84.9054446
67140,Maverik Country Store #5069,I-35 EXIT 133,Ellsworth,IA,320,3.09566666,"I-35 EXIT 133, Ellsworth",37.9418219,-96.7515814
67141,KUM & GO #0022,"I-80, EXIT 182 & SR-146",Grinnell,IA,320,3.19733333,"I-80, EXIT 182 & SR-146, Grinnell",41.6963085,-92.7254991
67143,ALL AMERICAN STORES #7,US-30,Fort Wayne,IN,370,3.559,"US-30, Fort Wayne",41.1357751,-85.1405334
67149,HOOPS TRAVEL CENTER,I-39 & SR-21,Coloma,WI,395,3.18233333,"I-39 & SR-21, Coloma",42.740385,-89.0052576
67150,Maverik Country Store #5119,"US-30, EXIT 150",Ames,IA,320,3.08233333,"US-30, EXIT 150, Ames",42.003991,-93.6252114
67151,CASEYS #2523,"SR-163, EXIT 29 & SR-14",Monroe,IA,320,3.199,"SR-163, EXIT 29 & SR-14, Monroe",0.0,0.0
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,"I-70, EXIT 61, Vandalia",39.8648555,-84.2062308
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.759,"I-70, EXIT 61, Vandalia",39.8648555,-84.2062308
67155,PILOT #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,"I-70, EXIT 61, Vandalia",39.8648555,-84.2062308
67158,GOLDEN GATE AUTO TRUCK PLAZA,"I-80 , EXIT 32",Sparks,NV,966,3.539,"I-80 , EXIT 32, Sparks",39.5282782,-119.7159924
67160,LOVES TRAVEL STOPS #378,"I-77, EXIT 132 ",Ripley,WV,44,3.589,"I-77, EXIT 132 , Ripley",38.8197479,-81.7279475
67160,LOVES TRAVEL STOP #378,"I-77, EXIT 132 ",Ripley,WV,44,3.621,"I-77, EXIT 132 , Ripley",38.8197479,-81.7279475
67162,PILOT TRAVEL CENTERS #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.78566666,"I-80 , EXIT 201, Brooklyn",40.7269343,-98.6697482
67162,PILOT TRAVEL CENTER #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.699,"I-80 , EXIT 201, Brooklyn",40.7269343,-98.6697482
67163,LOVES TRAVEL STOP #358,"I-78, EXIT 23",Hamburg,PA,208,3.85733333,"I-78, EXIT 23, Hamburg",40.5610401,-75.9876252
67164,FLYING J TRAVEL PLAZA #510,"I-15 , EXIT 188",Scipio,UT,835,3.689,"I-15 , EXIT 188, Scipio",39.2496031,-112.1179755
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,14,4.219,"I-76 , EXIT 110, Somerset",40.0089969,-79.0675584
67166,Circle K #4705726,US-33,Carroll,OH,315,3.24566666,"US-33, Carroll",0.0,0.0
67167,LOVES TRAVEL STOP #372,"I-84, EXIT 374",Ontario,OR,982,3.689,"I-84, EXIT 374, Ontario",44.0371996,-116.9613038
67168,LOVES TRAVEL STOP #455,"I-70, EXIT 145",Ellis,KS,525,3.623,"I-70, EXIT 145, Ellis",38.9498542,-99.5579626
67168,LOVES TRAVEL STOPS #455,"I-70, EXIT 145",Ellis,KS,525,3.689,"I-70, EXIT 145, Ellis",38.9498542,-99.5579626
67169,JD ORANGEBURG,US-301/US-601/SR-4,Orangeburg,SC,135,3.34233333,"US-301/US-601/SR-4, Orangeburg",33.4911849,-80.8550877
67170,FAST TRACK #410,"I-10, EXIT 258",Madison                                 ,FL,20,3.749,"I-10, EXIT 258, Madison                                 ",30.5279928,-99.852776
67174,KWIK STAR #419,"US-218, EXIT 218",Charles City,IA,433,3.539,"US-218, EXIT 218, Charles City",43.0385359,-92.6830027
67175,KWIK STAR #428,SR-9,Cresco,IA,515,3.524,"SR-9, Cresco",43.3711334,-92.1201943
67178,KWIK STAR #701,US-63,Denver,IA,565,3.499,"US-63, Denver",39.7392358,-104.990251
67182,KWIK STAR #817,US-52 & SR-24,Calmar,IA,565,3.579,"US-52 & SR-24, Calmar",43.1826965,-91.8646163
67185,KWIK TRIP #385,SR-19/SR-3,Northfield,MN,451,3.499,"SR-19/SR-3, Northfield",44.4550839,-93.16424339999999
67186,KWIK TRIP #424,SR-15 & CR-26,Fairmont,MN,425,3.399,"SR-15 & CR-26, Fairmont",41.6234746,-85.8304826
67192,KWIK TRIP #464,US-63,Rochester,MN,515,3.54066666,"US-63, Rochester",43.9911254,-92.4812551
67193,KWIK TRIP #609,SR-16 & SR-43,Rushford,MN,515,3.499,"SR-16 & SR-43, Rushford",43.80545009999999,-91.7532195
67195,KWIK TRIP #646,US-169 & CR-53,Blue Earth,MN,425,3.324,"US-169 & CR-53, Blue Earth",43.6436682,-94.0912896
